72,79
72,86
72,89
72,92
72,98
73,75
73,78
73,80
74,75
74,80
74,81
74,94
74,97
75,78
75,83
75,85
75,92
75,97
75,100
76,78
76,84
76,85
76,87
77,89
77,95
78,82
78,86
78,93
78,94
78,100
79,81
79,85
79,86
79,93
79,96
80,83
80,97
81,100
82,84
82,85
82,88
82,90
82,93
82,94
83,88
83,97
84,88
84,91
84,96
85,89
85,91
85,94
86,88
86,90
86,94
87,93
87,98
88,91
88,93
88,98
90,94
90,95
90,97
90,100
91,92
92,97
94,95
94,100
95,98
95,99
95,100
96,97
97,98
